source_id,ra,dec,pmra,pmdec,parallax,radial_velocity,ref_epoch,phot_g_mean_mag,bp_rp,ruwe,duplicated_source
31948788542003072,42.1149255328468,13.311785260315412,-8.701847065285545,-4.962362690872176,1.50795810467308,-33.351906,2016.0,12.757691,0.78740215,1.0520053,False
31843128050723328,41.82018588303499,13.01777253462363,-19.980341837236317,5.2232502588864635,2.4758883491572647,-40.976234,2016.0,12.964718,0.90350056,0.96833885,False
31649687019365376,41.98066198981393,12.874542499648024,2.229324921933033,-1.3905923264930655,0.29986293434586403,16.151796,2016.0,13.154056,1.5297613,1.1945552,False
31644120741195648,42.31311629001608,12.903132870629486,-30.76082769222564,-34.15272329881229,5.722619799934096,,2016.0,13.414325,1.585001,4.682836,False
31657040003366784,42.029674500040265,13.078610177075076,-0.012570580168593831,2.190244166890219,1.1545599628503838,35.567776,2016.0,13.461858,0.7912283,0.98867077,False
31868897854494720,41.88318239501087,13.315261249113103,0.31427313392419465,-9.651583193092065,1.73359802139371,-35.090836,2016.0,13.55806,0.926384,0.9774894,False
31660029300601472,42.336369304643235,13.080749203601346,-2.882278529863786,-4.061888731557787,1.558387310686831,39.534195,2016.0,13.559586,0.8447933,0.96962905,False
31647655499730560,42.321427899998405,13.029593290882655,38.32516404645543,-28.987759596804096,7.285420357891525,5.0144253,2016.0,13.582378,1.7934322,0.97797257,False
31660819574584960,42.20547077574494,13.108672886586966,-5.741685656055454,-12.733688436178603,1.7130770967644608,-23.07401,2016.0,13.618136,1.0592613,1.2822452,False
31654531742471936,41.9546292936249,12.96904379816429,-9.598266151488513,-4.280336479538462,1.8527664147681953,5.6569896,2016.0,13.696034,0.99425983,1.0131296,False
31665492499000320,42.19184022436101,13.196069590370868,21.384049206680437,25.66249842978476,6.24333783253386,64.754166,2016.0,13.709619,1.7537041,0.98191553,False
31948582383572992,42.12651906494846,13.306735804851177,-7.963213307948731,3.8290159673616415,1.0764450944551605,-19.621908,2016.0,13.81452,0.7454729,1.0561554,False
31650649092037248,42.09243201595694,12.8932332553772,2.2928020429408336,-8.70191081663907,1.0141600249953875,-41.12497,2016.0,13.838927,0.9930258,0.984391,False
31857529076798720,41.99401301504371,13.281869749519444,34.23580013366656,-78.20076092733045,5.578821012142753,-31.96327,2016.0,13.843493,1.6280537,1.0178093,False
31857048040463744,41.89091975359052,13.278199073835516,1.2850253657198523,-1.932447791608033,0.3945314110443585,23.511015,2016.0,13.844713,1.0007248,1.0460554,False
31947585951160064,42.22149381774024,13.284694753637538,2.723166032314899,1.789298685145644,1.43117636378278,-6.63845,2016.0,13.900833,0.9470997,1.0701835,False
